variant,seed,target,regime,count,ws_rmse,ws_mae,wd_mae,r2
fixed6,44,target_mean,rapid_wd_change,1695.5,1.6579372882843018,1.192320168018341,39.67471885681152,0.6651979684829712
fixed6,44,target_mean,strong_gust,4608.0,1.0211147665977478,0.7244913280010223,6.559957265853882,0.38972294330596924
fixed6,44,target_mean,upper_tail,2316.0,1.6094353795051575,1.23612380027771,6.978145599365234,-10.127719074487686
fixed6,45,target_mean,rapid_component_change,420.0,2.9254575967788696,2.4352524280548096,51.502878189086914,0.23939365148544312
fixed6,45,target_mean,rapid_wd_change,1695.5,1.6771957874298096,1.2012916803359985,38.79439735412598,0.6571706682443619
fixed6,45,target_mean,strong_gust,4608.0,1.0390871465206146,0.7218089699745178,6.337753772735596,0.3659210875630379
fixed6,45,target_mean,upper_tail,2316.0,1.653071403503418,1.2818001210689545,6.978224754333496,-11.046054482460022
fixed6,46,target_mean,rapid_component_change,420.0,2.866187572479248,2.3762850165367126,53.68046188354492,0.2713581323623657
fixed6,46,target_mean,rapid_wd_change,1695.5,1.685051143169403,1.2074944972991943,39.90699005126953,0.6542369276285172
fixed6,46,target_mean,strong_gust,4608.0,0.9972098767757416,0.693330317735672,6.443470478057861,0.4119063466787338
fixed6,46,target_mean,upper_tail,2316.0,1.5608540773391724,1.2004797160625458,7.15274977684021,-9.965628534555435
learnable_global_component,42,target_mean,rapid_component_change,420.0,2.8601971864700317,2.3947027921676636,52.657514572143555,0.2684045135974884
learnable_global_component,42,target_mean,rapid_wd_change,1695.5,1.65315443277359,1.189647614955902,39.00627899169922,0.6670538932085037
learnable_global_component,42,target_mean,strong_gust,4608.0,0.9840242564678192,0.6901295781135559,6.470768451690674,0.45272164791822433
learnable_global_component,42,target_mean,upper_tail,2316.0,1.5496829152107239,1.1944868862628937,7.11206579208374,-9.777474507689476
learnable_global_component,43,target_mean,rapid_component_change,420.0,2.9028193950653076,2.4243236780166626,52.4527530670166,0.24077993631362915
learnable_global_component,43,target_mean,rapid_wd_change,1695.5,1.6726065874099731,1.199095606803894,39.54729652404785,0.6592857390642166
learnable_global_component,43,target_mean,strong_gust,4608.0,0.9983133375644684,0.6996583938598633,6.47678804397583,0.42057783901691437
learnable_global_component,43,target_mean,upper_tail,2316.0,1.550143837928772,1.200760304927826,7.120213031768799,-10.136945709586143
learnable_global_component,44,target_mean,rapid_component_change,420.0,2.919425368309021,2.435400366783142,53.20121383666992,0.23479631543159485
learnable_global_component,44,target_mean,rapid_wd_change,1695.5,1.6794961094856262,1.1985223293304443,39.731689453125,0.6564164459705353
learnable_global_component,44,target_mean,strong_gust,4608.0,0.9868048131465912,0.693340003490448,6.481431722640991,0.43496356159448624
learnable_global_component,44,target_mean,upper_tail,2316.0,1.5800411105155945,1.2217983603477478,6.868086338043213,-10.258266255259514
learnable_global_component,45,target_mean,rapid_component_change,420.0,2.871281862258911,2.405372381210327,51.832143783569336,0.2573612928390503
learnable_global_component,45,target_mean,rapid_wd_change,1695.5,1.651371955871582,1.19196617603302,38.86358642578125,0.6679693460464478
learnable_global_component,45,target_mean,strong_gust,4608.0,0.9876595139503479,0.6970226466655731,6.402167081832886,0.4386441707611084
learnable_global_component,45,target_mean,upper_tail,2316.0,1.5900100469589233,1.2304939031600952,6.973142862319946,-10.122525036334991
learnable_global_component,46,target_mean,rapid_component_change,420.0,2.9112091064453125,2.4241580963134766,53.18364334106445,0.24058645963668823
learnable_global_component,46,target_mean,rapid_wd_change,1695.5,1.6763420104980469,1.2039566040039062,39.62226676940918,0.6576090008020401
learnable_global_component,46,target_mean,strong_gust,4608.0,0.9727400839328766,0.6777739226818085,6.490380525588989,0.47747156769037247
learnable_global_component,46,target_mean,upper_tail,2316.0,1.5042375922203064,1.1284985542297363,7.042073011398315,-8.781072556972504
training_derived_component,42,target_mean,rapid_component_change,420.0,2.8644274473190308,2.3982211351394653,52.809906005859375,0.265725702047348
training_derived_component,42,target_mean,rapid_wd_change,1695.5,1.6721726655960083,1.204189419746399,39.499855041503906,0.6597567796707153
training_derived_component,42,target_mean,strong_gust,4608.0,1.0057033896446228,0.7091476619243622,6.464435815811157,0.42346183210611343
training_derived_component,42,target_mean,upper_tail,2316.0,1.5943043231964111,1.2449716925621033,7.110465049743652,-10.258866429328918
training_derived_component,43,target_mean,rapid_component_change,420.0,2.9053127765655518,2.430318593978882,52.57192039489746,0.238497793674469
training_derived_component,43,target_mean,rapid_wd_change,1695.5,1.687618911266327,1.211761713027954,39.35213851928711,0.6534019410610199
training_derived_component,43,target_mean,strong_gust,4608.0,0.982814222574234,0.6852805316448212,6.37219500541687,0.45222343504428864
training_derived_component,43,target_mean,upper_tail,2316.0,1.5167068243026733,1.1589612364768982,7.1012067794799805,-9.524533703923225
training_derived_component,44,target_mean,rapid_component_change,420.0,2.913992166519165,2.422515869140625,53.13638114929199,0.23545467853546143
training_derived_component,44,target_mean,rapid_wd_change,1695.5,1.6584121584892273,1.1912738680839539,39.63119316101074,0.6649501919746399
training_derived_component,44,target_mean,strong_gust,4608.0,1.00912144780159,0.7138362228870392,6.5246195793151855,0.39830856025218964
training_derived_component,44,target_mean,upper_tail,2316.0,1.6393555998802185,1.271559864282608,7.094433546066284,-11.149076998233795
training_derived_component,45,target_mean,rapid_component_change,420.0,2.8215972185134888,2.3457247614860535,51.92990493774414,0.28925397992134094
training_derived_component,45,target_mean,rapid_wd_change,1695.5,1.6443732976913452,1.1834548711776733,39.208717346191406,0.6708263605833054
training_derived_component,45,target_mean,strong_gust,4608.0,0.9967848658561707,0.7005623877048492,6.381961822509766,0.4429313391447067
training_derived_component,45,target_mean,upper_tail,2316.0,1.586749792098999,1.2228786945343018,6.998210668563843,-9.865763992071152
training_derived_component,46,target_mean,rapid_component_change,420.0,2.9221895933151245,2.43621027469635,53.32600021362305,0.23486605286598206
training_derived_component,46,target_mean,rapid_wd_change,1695.5,1.6897753477096558,1.2122942209243774,39.75087928771973,0.6523512303829193
training_derived_component,46,target_mean,strong_gust,4608.0,0.977033406496048,0.6782557666301727,6.404456377029419,0.4598148614168167
training_derived_component,46,target_mean,upper_tail,2316.0,1.5033970475196838,1.1381729245185852,6.922771215438843,-8.78747671842575
unbounded,42,target_mean,rapid_component_change,420.0,2.8715364933013916,2.3914700150489807,52.618417739868164,0.2676088511943817
unbounded,42,target_mean,rapid_wd_change,1695.5,1.6840912699699402,1.2074315547943115,39.44684410095215,0.6547276228666306
unbounded,42,target_mean,strong_gust,4608.0,0.9906629025936127,0.6899663507938385,6.453084230422974,0.4504409432411194
unbounded,42,target_mean,upper_tail,2316.0,1.5668800473213196,1.1982515156269073,7.015947341918945,-9.767827808856964
unbounded,43,target_mean,rapid_component_change,420.0,2.904313802719116,2.428546667098999,53.25905799865723,0.243161141872406
unbounded,43,target_mean,rapid_wd_change,1695.5,1.677649199962616,1.2038894295692444,39.266258239746094,0.6574224680662155
unbounded,43,target_mean,strong_gust,4608.0,0.990023672580719,0.68720942735672,6.58541464805603,0.4268421605229378
unbounded,43,target_mean,upper_tail,2316.0,1.5565970540046692,1.18454509973526,7.229696035385132,-9.98100796341896
unbounded,44,target_mean,rapid_component_change,420.0,2.894809603691101,2.4081073999404907,52.50607109069824,0.2434859275817871
unbounded,44,target_mean,rapid_wd_change,1695.5,1.6628318428993225,1.1921871900558472,39.38703727722168,0.6634184569120407
unbounded,44,target_mean,strong_gust,4608.0,0.9790546894073486,0.6896105706691742,6.528559923171997,0.44096025824546814
unbounded,44,target_mean,upper_tail,2316.0,1.5566187500953674,1.1924353539943695,6.884816646575928,-9.911127105355263
unbounded,45,target_mean,rapid_component_change,420.0,2.827430486679077,2.3520986437797546,51.59575271606445,0.29035818576812744
unbounded,45,target_mean,rapid_wd_change,1695.5,1.6335850358009338,1.1785191893577576,38.87502670288086,0.6747025549411774
unbounded,45,target_mean,strong_gust,4608.0,0.9789876639842987,0.6845063269138336,6.2131993770599365,0.4735635071992874
unbounded,45,target_mean,upper_tail,2316.0,1.5347907543182373,1.1810604333877563,7.005562782287598,-9.195240437984467
unbounded,46,target_mean,rapid_component_change,420.0,2.902264952659607,2.3961673378944397,53.37286376953125,0.24588996171951294
unbounded,46,target_mean,rapid_wd_change,1695.5,1.68880033493042,1.2008484601974487,39.263166427612305,0.6529133170843124
unbounded,46,target_mean,strong_gust,4608.0,0.9881528913974762,0.6854266226291656,6.370175838470459,0.431846022605896
unbounded,46,target_mean,upper_tail,2316.0,1.5442384481430054,1.19086754322052,7.009783744812012,-9.944192871451378
