variant,seed,target,regime,count,ws_rmse,ws_mae,wd_mae,r2
full_real_imag,44,sd1091,hf_q4,4206.0,0.6637681722640991,0.4760236144065857,5.609338760375977,0.8424635529518127
magnitude_only_strict_zero_phase,44,sd1091,hf_q1,3126.0,0.816507875919342,0.5431674718856812,10.3611421585083,0.8227594941854477
magnitude_only_strict_zero_phase,44,sd1091,hf_q2,3216.0,0.6952646374702454,0.47438549995422363,7.253688812255859,0.8530864268541336
magnitude_only_strict_zero_phase,44,sd1091,hf_q3,3756.0,0.782818615436554,0.5125457644462585,6.1693196296691895,0.8456631600856781
magnitude_only_strict_zero_phase,44,sd1091,hf_q4,4206.0,0.6893953680992126,0.4940294027328491,5.75350284576416,0.8300641775131226
no_fft,44,sd1091,hf_q1,3126.0,0.8454177975654602,0.5542458295822144,10.808114051818848,0.8099862635135651
no_fft,44,sd1091,hf_q2,3216.0,0.7013140320777893,0.4732968211174011,7.3248796463012695,0.8505187332630157
no_fft,44,sd1091,hf_q3,3756.0,0.8203408122062683,0.5407945513725281,6.388978481292725,0.8305131494998932
no_fft,44,sd1091,hf_q4,4206.0,0.7201686501502991,0.501461386680603,5.904008865356445,0.8145543485879898
full_real_imag,45,sd1042,hf_q1,5910.0,1.2454267740249634,0.874176025390625,12.671987533569336,0.8612585514783859
full_real_imag,45,sd1042,hf_q2,3348.0,1.2456207275390625,0.8143972754478455,11.994067192077637,0.8177787661552429
full_real_imag,45,sd1042,hf_q3,4602.0,0.950951874256134,0.6467415690422058,7.8277106285095215,0.8993776366114616
full_real_imag,45,sd1042,hf_q4,7998.0,0.8534717559814453,0.6141956448554993,8.762381553649902,0.9317611157894135
magnitude_only_strict_zero_phase,45,sd1042,hf_q1,5910.0,1.2031211853027344,0.8285390734672546,13.123369216918945,0.87052421271801
magnitude_only_strict_zero_phase,45,sd1042,hf_q2,3348.0,1.2238112688064575,0.8234782218933105,11.986225128173828,0.8241038918495178
magnitude_only_strict_zero_phase,45,sd1042,hf_q3,4602.0,0.9572320580482483,0.6567906141281128,8.330198287963867,0.8980442136526108
